country,year,gender,age,share_first_quintile_inc,share_second_quintile_inc,share_third_quintile_inc,share_fourth_quintile_inc,share_fifth_quintile_inc,share_bottom50_inc,share_top10_pct_inc,share_top5_pct_inc,share_top1_pct_inc,share_top0_5_pct_inc,share_top0_1_pct_inc,share_top0_01_pct_inc,gini_coefficient,Pareto_tail_index_5pct,Pareto_tail_index_1pct,nobs_log_inc,mean_log_inc,std_log_inc,kelley_log_inc,crows_log_inc
FRA,1994,Male,25-34,5.1052618,13.739671,19.022709,23.723747,38.414497,27.844919,23.460627,14.144937,4.3258624,2.673017,0.99539191,0.32508788,0.3275252,,,109089.0,9.7415504,0.71548098,-0.3984865,3.8925898
FRA,1995,Male,25-34,6.3263621,14.693197,18.606709,22.999292,37.380596,29.869205,22.820677,13.728524,4.1292038,2.5017381,0.83190328,0.20073758,0.30200669,,,123284.0,9.8544111,0.65407729,-0.3160277,4.6023655
FRA,1996,Male,25-34,5.9478087,14.513801,18.937292,23.301674,37.304569,29.4722,22.629,13.558592,4.0325317,2.4228661,0.78840113,0.19939534,0.30598977,,,118961.0,9.7708664,0.65569013,-0.35538638,4.2011547
FRA,1997,Male,25-34,6.3302498,14.738163,18.683617,23.023081,37.232689,29.968159,22.681257,13.670284,4.1681452,2.5435593,0.86190385,0.22921905,0.30053511,,,122721.0,9.8434954,0.64606929,-0.31695452,4.5293431
FRA,1998,Male,25-34,6.1034045,14.540864,18.969246,23.260798,37.130795,29.680599,22.524128,13.510965,4.1090732,2.5188072,0.88973302,0.23349781,0.30308717,,,121156.0,9.7874136,0.64367008,-0.33650887,4.1754813
FRA,1999,Male,25-34,6.5277877,14.748051,18.583803,22.854374,37.290104,30.138105,22.758127,13.738418,4.2698379,2.6533647,0.96827543,0.24824713,0.29890847,,,125547.0,9.8768215,0.6412304,-0.29371861,4.6472249
FRA,2000,Male,25-34,6.3143373,14.629929,18.718849,23.007874,37.340549,29.86227,22.776142,13.727549,4.3068337,2.6920393,1.0152057,0.27572477,0.30211389,,,123116.0,9.8360281,0.64345002,-0.31119144,4.3474927
FRA,2001,Male,25-34,6.7800617,14.742555,18.302406,22.603058,37.586761,30.241793,23.099665,14.030129,4.5174894,2.8534794,1.0810866,0.29683739,0.29889983,,,125196.0,9.9334078,0.63778734,-0.2484484,4.7617784
FRA,2002,Male,25-34,6.5336199,14.742411,18.450069,22.813932,37.481289,30.057432,22.878244,13.756468,4.3000994,2.6823535,1.0072632,0.31607798,0.30030555,,,240362.0,9.9202385,0.6411525,-0.26696643,4.6613626
FRA,2003,Male,25-34,6.1912889,14.569674,18.407608,22.922453,37.925335,29.518179,23.115482,13.870688,4.2863317,2.6584227,0.96409422,0.26586789,0.30774179,,,216344.0,9.902833,0.6625185,-0.30018142,4.4528227
FRA,2004,Male,25-34,6.1153083,14.60134,18.643019,23.055004,37.600773,29.595228,22.898504,13.799447,4.3561606,2.7341826,1.0337607,0.28338623,0.30608603,,,217036.0,9.9137039,0.65159011,-0.3085683,4.4151702
FRA,2005,Male,25-34,6.4361992,14.779424,18.581848,22.888971,37.328709,30.073685,22.764812,13.745906,4.4053407,2.7934036,1.0396349,0.26465839,0.29990163,,,223564.0,9.9266615,0.63734645,-0.30839658,4.4810872
FRA,2006,Male,25-34,6.3427329,14.659024,18.771616,23.062672,37.183327,29.949612,22.659269,13.738429,4.5198088,2.932611,1.2127202,0.39516747,0.30074638,,,240637.0,9.9230394,0.63749808,-0.31602815,4.3779516
FRA,2007,Male,25-34,6.549695,14.744649,18.676661,22.9727,37.068073,30.192875,22.572309,13.690698,4.5332251,2.9374578,1.1900038,0.3401477,0.29737139,,,246200.0,9.9432869,0.63362771,-0.31208786,4.3882108
FRA,2008,Male,25-34,6.5323844,14.809676,18.829126,23.124191,36.718201,30.315903,22.201506,13.37296,4.3805079,2.8327906,1.1735684,0.37720832,0.2944791,,,244663.0,9.9499378,0.62768912,-0.31150013,4.3745656
FRA,2009,Male,25-34,6.318193,14.773841,18.889723,23.252317,36.785114,30.089916,22.147232,13.263909,4.2771463,2.7446382,1.125636,0.37792286,0.29714429,,,239000.0,9.9403906,0.64383262,-0.34020594,4.2502565
FRA,2010,Male,25-34,6.138392,14.544762,19.077585,23.451641,36.80341,29.761984,22.120176,13.211829,4.2076674,2.6887503,1.0837559,0.3684876,0.30043119,,,241934.0,9.9256725,0.64729738,-0.3476271,4.1386752
FRA,2011,Male,25-34,6.3071694,14.661838,19.000757,23.404303,36.642426,30.012028,22.037497,13.196405,4.2658272,2.7548118,1.1506433,0.39401001,0.29708353,,,246980.0,9.9290133,0.64101869,-0.34838682,4.1008143
FRA,2012,Male,25-34,6.2086358,14.588873,19.123701,23.546797,36.543217,29.901678,21.861004,13.006981,4.1534028,2.6681402,1.1301639,0.39687932,0.29760167,,,238383.0,9.9229012,0.63808942,-0.34659025,4.0764222
FRA,2013,Male,25-34,6.1453214,14.52208,19.0271,23.510124,36.807106,29.721104,22.056625,13.129782,4.174859,2.6683552,1.0734524,0.35437819,0.30051345,,,238855.0,9.9319954,0.65205282,-0.35373083,4.0337858
FRA,2014,Male,25-34,6.014771,14.231617,19.13802,23.694565,36.932766,29.329781,22.093458,13.123722,4.1531377,2.6630974,1.0979013,0.38383055,0.3045285,,,235485.0,9.9342861,0.65398651,-0.35224813,3.9129703
FRA,2015,Male,25-34,6.0341253,14.153003,19.027454,23.65811,37.136292,29.213846,22.258387,13.266865,4.2256737,2.6994264,1.0934976,0.36826405,0.30636522,,,237288.0,9.934392,0.6585573,-0.35014191,3.8158538
FRA,2016,Male,25-34,5.9089947,14.004569,19.076693,23.746967,37.266922,28.956045,22.348408,13.324882,4.2513967,2.7274506,1.1362978,0.38195017,0.30947071,,,238308.0,9.9419832,0.66132605,-0.34766349,3.7929211
FRA,1991,Female,25-55,5.5434794,13.487672,18.829699,24.135618,38.006649,27.869978,22.847822,13.74041,4.2613215,2.5528347,0.75738734,0.12231518,0.32270676,-4.0039382,-4.2177567,222388.0,9.7295618,0.71999669,-0.35937515,3.7510765
FRA,1992,Female,25-55,5.5514383,13.417659,18.799479,24.203915,38.032063,27.773233,22.785345,13.610962,4.1431632,2.4660063,0.72640276,0.13164902,0.32312879,-3.9348588,-3.9381278,242297.0,9.7423172,0.71902198,-0.35159585,3.7085047
FRA,1993,Female,25-55,5.6009164,13.523239,18.934057,24.342758,37.600803,27.980146,22.408966,13.303335,4.0067997,2.3780818,0.70591557,0.1463419,0.31888196,-3.6533766,-3.4870534,234325.0,9.7654934,0.71670443,-0.35909411,3.7388985
FRA,1994,Female,25-55,5.1057858,13.033299,18.940763,24.56168,38.363258,26.974075,22.944962,13.624663,4.0940018,2.4193285,0.71378726,0.13266984,0.3323473,-3.8922231,-3.8235888,235052.0,9.7362642,0.75098151,-0.38237974,3.4935288
FRA,1995,Female,25-55,5.5535159,13.280255,18.749651,24.26972,38.151077,27.596933,22.911972,13.699354,4.1862636,2.5020094,0.76728642,0.15979399,0.32507941,-3.4838829,-3.3361065,251222.0,9.7726135,0.7206338,-0.34069487,3.6530199
FRA,1996,Female,25-55,5.5281372,13.150158,18.730024,24.333054,38.260941,27.426371,22.940521,13.647677,4.1026373,2.4219868,0.70765322,0.12444973,0.32682768,-4.04814,-4.0488591,263102.0,9.7562094,0.72154051,-0.34043112,3.5557826
FRA,1997,Female,25-55,5.6876097,13.300754,18.69523,24.216965,38.102982,27.742449,22.82765,13.604124,4.1040592,2.429503,0.72041583,0.12785921,0.32311827,-4.0591063,-4.1146884,257736.0,9.7787294,0.71052289,-0.32718536,3.6230173
FRA,1998,Female,25-55,5.648325,13.136983,18.626139,24.163591,38.429188,27.504436,23.126522,13.851994,4.2223063,2.5111227,0.75638849,0.14084476,0.32690662,-3.8736956,-3.8878443,278743.0,9.7761593,0.71273613,-0.32374752,3.5706785
FRA,1999,Female,25-55,5.7290483,13.19595,18.584679,24.072145,38.421535,27.6248,23.170261,13.931075,4.2797561,2.5620561,0.79215044,0.14989088,0.32575911,-3.6429291,-3.5847831,273587.0,9.7978077,0.70847261,-0.31710234,3.6297338
FRA,2000,Female,25-55,5.7151761,13.114323,18.468428,23.979965,38.737156,27.468399,23.486591,14.218231,4.4282174,2.6712549,0.83580655,0.16475168,0.32884154,-3.6120434,-3.5898356,296474.0,9.7935371,0.70985079,-0.31192863,3.6359673
FRA,2001,Female,25-55,5.8500366,13.292365,18.393869,23.708149,38.769135,27.77869,23.682138,14.467084,4.6111283,2.8174548,0.92448014,0.20165627,0.32670161,-3.2131369,-3.101269,287592.0,9.8200502,0.70147443,-0.30130625,3.7918055
FRA,2002,Female,25-55,5.8118887,13.303545,18.412292,23.71604,38.772343,27.77014,23.628994,14.367651,4.5186486,2.7412822,0.89535761,0.22284065,0.32674474,-3.0860629,-2.8922908,587583.0,9.8208799,0.70188832,-0.30369285,3.7675931
FRA,2003,Female,25-55,5.9133873,13.439911,18.400661,23.59771,38.662666,28.016598,23.594404,14.355328,4.5020399,2.724493,0.86750191,0.18122993,0.3240478,-3.4689357,-3.4020989,517226.0,9.8335648,0.69512188,-0.29894564,3.84851
FRA,2004,Female,25-55,5.9947448,13.596761,18.426807,23.488478,38.508343,28.282524,23.521231,14.343359,4.5334854,2.7549608,0.89371926,0.20275304,0.32109469,-3.3030701,-3.2000659,546888.0,9.8508472,0.68831021,-0.29792821,3.9325781
FRA,2005,Female,25-55,6.1938152,13.768118,18.370174,23.28793,38.384148,28.652679,23.523912,14.389971,4.5946264,2.8116412,0.92266816,0.20641987,0.3171238,-3.2053108,-3.1021631,551640.0,9.8772717,0.67465252,-0.28431442,4.0498142
FRA,2006,Female,25-55,6.1351333,13.633724,18.389605,23.23485,38.621037,28.472965,23.761944,14.604713,4.7327409,2.9250884,1.0082749,0.25737634,0.32015422,-2.8805666,-2.7198272,615240.0,9.8617058,0.67556381,-0.28898686,3.9467962
FRA,2007,Female,25-55,6.2392383,13.667607,18.318777,23.171583,38.614822,28.576609,23.765066,14.624372,4.7764115,2.9655297,1.0324411,0.26783919,0.31894681,-2.8308837,-2.676465,623456.0,9.8898983,0.67005569,-0.27580097,3.9824243
FRA,2008,Female,25-55,6.2323303,13.707015,18.336145,23.119892,38.615562,28.628819,23.801764,14.659066,4.7752814,2.9488528,0.99602824,0.22269402,0.31870657,-3.0489383,-2.9473984,649196.0,9.8832674,0.67019022,-0.27938324,4.0132937
FRA,2009,Female,25-55,6.3325872,13.940786,18.542631,23.275867,37.92028,29.058191,23.230848,14.246253,4.5531182,2.7808588,0.91787624,0.20100865,0.31132001,-3.1362236,-3.0195401,645892.0,9.9140749,0.66184998,-0.29607287,4.0717034
FRA,2010,Female,25-55,6.2612624,13.797375,18.512146,23.269875,38.173882,28.821735,23.468899,14.454325,4.667326,2.8635669,0.96738321,0.21925585,0.31483421,-3.0791726,-2.9568088,669639.0,9.9070711,0.66635692,-0.29894605,4.0092807
FRA,2011,Female,25-55,6.2646966,13.793455,18.443144,23.198643,38.311195,28.79134,23.639112,14.601428,4.7406445,2.9225147,0.99509889,0.22366343,0.31591377,-3.0528417,-2.932332,659899.0,9.91045,0.66686022,-0.29319766,4.053421
FRA,2012,Female,25-55,6.2820578,13.85189,18.474684,23.159983,38.240719,28.896933,23.596478,14.578028,4.7377977,2.920722,0.99172527,0.2200987,0.31477848,-3.0930054,-2.9972012,661804.0,9.9105434,0.66418582,-0.29744413,4.0596099
FRA,2013,Female,25-55,6.2659626,13.811202,18.283928,22.980978,38.667854,28.747522,24.020666,14.89787,4.8796506,3.0300865,1.0370917,0.24191605,0.31836,-2.9718599,-2.8565414,651480.0,9.9368544,0.66840309,-0.27941188,4.1558146
FRA,2014,Female,25-55,6.2009826,13.70436,18.27264,22.987606,38.846451,28.5644,24.166546,14.987449,4.8905029,3.0299325,1.0222234,0.21604934,0.3209137,-3.1497009,-3.0955687,670754.0,9.9460545,0.67297602,-0.28124523,4.1092854
FRA,2015,Female,25-55,6.2205291,13.704505,18.241261,22.905674,38.940231,28.575497,24.289829,15.117546,4.9917068,3.1169679,1.0704076,0.23299852,0.32141528,-3.0127866,-2.9400232,655978.0,9.9641991,0.67272002,-0.27866626,4.1567836
FRA,2016,Female,25-55,6.1248374,13.569775,18.144955,22.900238,39.273865,28.288498,24.5588,15.314682,5.0809169,3.1780829,1.1095887,0.25413823,0.32567459,-2.9404798,-2.8532822,682596.0,9.9686279,0.67983079,-0.27591261,4.1124983
FRA,1991,Male,25-55,6.5037332,13.388209,16.876171,21.697638,41.535183,27.881407,26.891218,17.098564,5.6771026,3.4763956,1.099703,0.21431029,0.34025627,-3.2791429,-3.3128295,302370.0,10.08129,0.71199572,-0.14365098,5.2023726
FRA,1992,Male,25-55,6.5041437,13.40675,16.933775,21.766222,41.392612,27.9212,26.739059,16.95907,5.5675097,3.3896182,1.0538352,0.1995832,0.33903122,-3.3931975,-3.4558711,322639.0,10.08237,0.70855522,-0.14906204,5.1460652
FRA,1993,Male,25-55,6.6699629,13.543609,17.157696,21.927027,40.703171,28.327784,26.122759,16.476095,5.3793135,3.2805612,1.0420848,0.20784096,0.33151272,-3.274215,-3.2507877,314540.0,10.09161,0.69906873,-0.15914881,5.1286674
FRA,1994,Male,25-55,5.4577575,13.173843,17.21991,22.226477,41.925667,26.744812,27.012503,17.086872,5.666472,3.5141325,1.1657954,0.2479469,0.3544344,-3.0016954,-2.9114652,310907.0,10.03901,0.76664889,-0.25156975,4.9705029
FRA,1995,Male,25-55,6.4128075,13.363089,17.049845,21.95005,41.227142,27.824224,26.508389,16.741957,5.4759865,3.3461897,1.0611837,0.18707858,0.33888605,-3.4339874,-3.5398326,330586.0,10.08114,0.71021342,-0.1637706,5.0161519
FRA,1996,Male,25-55,6.2394342,13.28406,17.023668,22.018021,41.439281,27.551014,26.651854,16.8332,5.4911199,3.3597376,1.0722167,0.19383875,0.34265503,-3.3439875,-3.3884907,346292.0,10.06125,0.71734661,-0.17198257,4.9550691
FRA,1997,Male,25-55,6.451107,13.378145,17.035246,21.998894,41.139023,27.865635,26.412804,16.680466,5.4892864,3.3822601,1.0882602,0.19725999,0.3378723,-3.287246,-3.3321087,336626.0,10.07952,0.70377028,-0.16194816,4.963264
FRA,1998,Male,25-55,6.308239,13.28835,16.955324,21.940367,41.510475,27.591415,26.782436,17.013933,5.7031193,3.5541966,1.1869648,0.23671076,0.34267184,-3.0739758,-3.062891,360657.0,10.07533,0.70969218,-0.16390254,4.937449
FRA,1999,Male,25-55,6.5656385,13.37645,16.924559,21.836817,41.300152,27.933493,26.666927,16.982069,5.8003402,3.6721478,1.299538,0.28161839,0.33820981,-2.7777176,-2.6720662,351904.0,10.10158,0.69618422,-0.14187935,4.975677
FRA,2000,Male,25-55,6.4821539,13.291638,16.830311,21.719204,41.693859,27.713461,27.071558,17.350512,6.0098076,3.8246398,1.362949,0.30088437,0.34257877,-2.7331297,-2.6492562,375274.0,10.10086,0.70117909,-0.14119352,4.9974022
FRA,2001,Male,25-55,6.786243,13.378748,16.777637,21.559744,41.508575,28.096354,27.010675,17.386049,6.1611176,3.9678862,1.4732091,0.32985282,0.33784342,-2.6033196,-2.5209446,358106.0,10.13128,0.68525052,-0.11531918,5.0522747
FRA,2002,Male,25-55,6.6832595,13.373831,16.781187,21.611164,41.560978,27.988615,26.991104,17.326546,6.1385098,3.9742672,1.5257018,0.41037628,0.33914945,-2.3739655,-2.2185118,725764.0,10.12622,0.6896286,-0.12384193,5.0476737
FRA,2003,Male,25-55,6.5227995,13.417474,16.820869,21.639359,41.608822,27.900652,26.949516,17.216372,6.0101447,3.8534842,1.4168358,0.34746072,0.34050238,-2.5647449,-2.4330943,642346.0,10.11883,0.69782811,-0.14017074,5.0950398
FRA,2004,Male,25-55,6.557529,13.499612,16.896191,21.63732,41.419598,28.05724,26.906357,17.310776,6.1343265,3.9481208,1.4699211,0.39348555,0.33856022,-2.4431365,-2.2998967,677048.0,10.1258,0.69261777,-0.15312596,5.1302533
FRA,2005,Male,25-55,6.7537951,13.551109,16.852879,21.54031,41.311356,28.293566,26.848783,17.309538,6.1859918,3.9913046,1.4836771,0.36035371,0.33551717,-2.5268927,-2.4295056,673342.0,10.14514,0.67949378,-0.13498181,5.1383767
FRA,2006,Male,25-55,6.5770063,13.50163,16.855888,21.534317,41.540424,28.065905,27.113148,17.582712,6.3973389,4.1722221,1.5944782,0.40146157,0.33936617,-2.4316566,-2.3318872,742747.0,10.13325,0.6841591,-0.15098369,5.1101317
FRA,2007,Male,25-55,6.7366471,13.515876,16.817183,21.451439,41.489029,28.224937,27.150818,17.698217,6.5883718,4.3656282,1.7641847,0.45913047,0.33757952,-2.2827766,-2.1676252,741476.0,10.15597,0.67451268,-0.137256,5.1020155
FRA,2008,Male,25-55,6.7270856,13.528103,16.823618,21.443638,41.487144,28.234056,27.164967,17.729933,6.5991459,4.3536115,1.7286988,0.43318203,0.33759841,-2.337218,-2.2421002,767092.0,10.15194,0.67484128,-0.1405541,5.1195841
FRA,2009,Male,25-55,6.6055398,13.651895,16.981398,21.639219,41.131264,28.310312,26.709587,17.268118,6.2648215,4.0721865,1.5454348,0.35299361,0.33510312,-2.4974625,-2.4209745,734714.0,10.1587,0.68046051,-0.16280922,5.1294656
FRA,2010,Male,25-55,6.4043174,13.568423,17.009012,21.669579,41.357964,28.032515,26.928295,17.466396,6.4206991,4.2063422,1.6222419,0.37586236,0.33930221,-2.4576428,-2.3873594,754214.0,10.14583,0.68829119,-0.17799087,5.0593643
FRA,2011,Male,25-55,6.4635787,13.559956,16.995146,21.62422,41.365829,28.076157,26.997885,17.590574,6.6029472,4.379797,1.7314061,0.43181938,0.33904558,-2.3381479,-2.2550576,741679.0,10.15126,0.68497068,-0.17779751,5.0536003
FRA,2012,Male,25-55,6.4139376,13.549629,16.997709,21.684458,41.363831,28.018047,26.930864,17.498777,6.4981966,4.266943,1.6359299,0.39566737,0.33946374,-2.4132407,-2.3352222,737722.0,10.14203,0.68664539,-0.17862675,5.0181055
FRA,2013,Male,25-55,6.2900972,13.46431,16.938187,21.689306,41.627228,27.773897,27.100657,17.600248,6.5449429,4.3066769,1.667098,0.40472439,0.34308398,-2.3904862,-2.3089571,717985.0,10.16227,0.69561589,-0.17825311,5.0012956
FRA,2014,Male,25-55,6.1182351,13.346157,16.949062,21.781506,41.81303,27.479525,27.192902,17.626879,6.5183625,4.2741156,1.6235459,0.38832852,0.34676665,-2.4519129,-2.38744,736026.0,10.16398,0.70354772,-0.1856285,4.8651209
FRA,2015,Male,25-55,6.0339713,13.248171,16.917322,21.776825,42.031872,27.278652,27.390884,17.814943,6.683064,4.4255385,1.7526973,0.44408938,0.34991708,-2.3179841,-2.2253692,720286.0,10.17031,0.70816201,-0.18754132,4.8043652
FRA,2016,Male,25-55,5.9374757,13.145758,16.886833,21.789993,42.246159,27.059298,27.578156,17.964516,6.7751393,4.506875,1.7890528,0.48102188,0.3531366,-2.2561991,-2.1512949,750980.0,10.17502,0.71395183,-0.19184859,4.7418652
FRA,1991,Female,35-44,5.7408271,13.942796,18.957052,24.145447,37.219585,28.604858,22.206079,13.361759,4.0932851,2.4229476,0.69179213,0.11331024,0.31227118,,,80984.0,9.7958212,0.70852906,-0.37069187,4.0772781
FRA,1992,Female,35-44,5.8427134,13.970476,19.047512,24.227112,36.914177,28.766203,21.87676,13.008201,3.8832221,2.284528,0.66064888,0.11565411,0.30858386,,,84195.0,9.8077993,0.69987631,-0.36290875,4.0157838
FRA,1993,Female,35-44,5.841259,14.009149,19.177788,24.323231,36.662663,28.842436,21.671198,12.808332,3.7787905,2.2076144,0.61769581,0.10019687,0.30645922,,,84871.0,9.8232489,0.70207721,-0.37044767,4.0592217
FRA,1994,Female,35-44,5.500834,13.797408,19.238361,24.392296,37.071098,28.316917,21.99626,13.048213,3.8368466,2.2146881,0.63102543,0.11301055,0.31403631,,,80175.0,9.8079967,0.72306168,-0.39835915,3.9308176
FRA,1995,Female,35-44,5.7922258,13.749545,19.000614,24.238194,37.228588,28.443892,22.204063,13.265087,3.9426558,2.3045681,0.67377847,0.11533955,0.31291246,,,88598.0,9.8294487,0.70551175,-0.3562817,3.9532335
FRA,1996,Female,35-44,5.9890571,13.792232,18.983629,24.164942,37.076218,28.678692,22.10597,13.178038,3.8402214,2.2254133,0.62302524,0.094404988,0.30948114,,,88209.0,9.8247795,0.6895653,-0.34455532,3.9380248
FRA,1997,Female,35-44,5.9949403,13.753285,18.895899,24.115093,37.247906,28.610222,22.240013,13.291166,3.932956,2.300349,0.65964985,0.10781264,0.31099835,,,89407.0,9.8361444,0.69032097,-0.33420536,3.9231596
FRA,1998,Female,35-44,5.9456854,13.601053,18.770519,23.927322,37.762081,28.36224,22.814083,13.790165,4.1690845,2.4886789,0.76733547,0.16107658,0.31627774,,,92499.0,9.8296499,0.69253993,-0.33243078,3.8829443
FRA,1999,Female,35-44,5.9417019,13.494365,18.652229,23.865974,38.051128,28.182859,23.080517,14.026763,4.2988977,2.5890529,0.81608051,0.15498351,0.31925026,,,94321.0,9.8442526,0.69604993,-0.32261562,3.9135802
FRA,2000,Female,35-44,5.9227719,13.360498,18.480663,23.698099,38.560398,27.941563,23.616934,14.497966,4.5099726,2.7230906,0.86026496,0.17238951,0.32414782,,,98411.0,9.827033,0.6971755,-0.31344989,3.8785422
FRA,2001,Female,35-44,5.9443564,13.3423,18.315489,23.455242,38.957481,27.889872,24.10965,14.958532,4.7866812,2.9316428,0.94888794,0.19651255,0.32712531,,,100668.0,9.8455544,0.69798112,-0.30185059,3.9888892
FRA,2002,Female,35-44,5.8996615,13.335924,18.278488,23.354923,39.144722,27.839293,24.233145,15.000334,4.7829118,2.9424179,1.0195891,0.28084841,0.32861438,,,197019.0,9.8442583,0.69741493,-0.30375266,3.9724116
FRA,2003,Female,35-44,6.0506339,13.450534,18.230652,23.192471,39.093884,28.099497,24.243076,15.004257,4.7693558,2.9232156,0.9789415,0.23952991,0.32589695,,,178071.0,9.8588076,0.68430537,-0.28036362,4.0797315
FRA,2004,Female,35-44,6.209341,13.6917,18.216215,23.013355,38.887264,28.515623,24.137688,14.940812,4.7270484,2.879777,0.94254917,0.20852233,0.3211621,,,182321.0,9.8871279,0.67380005,-0.26747125,4.2594914
FRA,2005,Female,35-44,6.4284778,13.843466,18.1541,22.826269,38.760712,28.879482,24.103609,14.930026,4.755589,2.9073424,0.94245821,0.19958264,0.31705999,,,188701.0,9.9112549,0.65815175,-0.24458806,4.3411164
FRA,2006,Female,35-44,6.3074675,13.691729,18.154972,22.841125,39.019253,28.606581,24.345213,15.124147,4.8916645,3.0421731,1.0845211,0.31039682,0.32110855,,,206188.0,9.8859978,0.66758287,-0.26109606,4.1678677
FRA,2007,Female,35-44,6.3864818,13.682685,18.068724,22.759121,39.121899,28.63385,24.445059,15.222914,4.9986749,3.130197,1.1050692,0.30484831,0.32117578,,,214402.0,9.9118633,0.6638574,-0.24826039,4.1941447
FRA,2008,Female,35-44,6.4037142,13.804739,18.135109,22.759289,38.90731,28.821695,24.238558,14.988497,4.770462,2.9131637,0.93007934,0.1945474,0.31842411,,,214758.0,9.9111834,0.66317654,-0.24785261,4.2583489
FRA,2009,Female,35-44,6.5369506,14.075692,18.339903,22.969082,38.092232,29.320299,23.626593,14.558819,4.5308475,2.7278984,0.8347401,0.1502341,0.30986169,,,218318.0,9.9409065,0.65432394,-0.2714386,4.321846
FRA,2010,Female,35-44,6.5184469,14.019374,18.345713,22.999912,38.127846,29.237383,23.682117,14.604273,4.5771017,2.7726984,0.88835639,0.1799676,0.31078285,,,216286.0,9.9457779,0.65433025,-0.270529,4.2754831
FRA,2011,Female,35-44,6.4646416,14.001673,18.288605,22.960564,38.298595,29.137501,23.853865,14.748079,4.6457105,2.8144665,0.91176605,0.20343739,0.31273887,,,216927.0,9.9470901,0.65809149,-0.27194703,4.2971158
FRA,2012,Female,35-44,6.5820141,14.156314,18.342163,22.926441,38.01112,29.44495,23.598688,14.517422,4.5403099,2.7518678,0.89422619,0.19320592,0.30829635,,,209161.0,9.9591522,0.64941287,-0.26751268,4.3858843
FRA,2013,Female,35-44,6.5019965,14.026387,18.122196,22.774546,38.593201,29.121759,24.10673,14.893287,4.7266884,2.8959112,0.96115929,0.23151392,0.3141728,,,210693.0,9.9849443,0.65824175,-0.25076064,4.4504857
FRA,2014,Female,35-44,6.4799757,14.029126,18.178053,22.792685,38.530659,29.133455,24.009525,14.75375,4.6312356,2.8246317,0.91355103,0.18421888,0.31365347,,,212447.0,10.003801,0.65896422,-0.24702902,4.4470868
FRA,2015,Female,35-44,6.4502983,13.962193,18.11972,22.724422,38.757229,29.006124,24.242285,14.992944,4.8109307,2.9712687,0.99525887,0.21988992,0.31612864,,,212491.0,10.017589,0.66189003,-0.25234577,4.4465585
FRA,2016,Female,35-44,6.3939018,13.889604,18.097809,22.755384,38.872932,28.858324,24.273729,14.983651,4.8046474,2.9802806,1.0425878,0.27497697,0.31790802,,,214651.0,10.027685,0.66460842,-0.24786401,4.4099865
FRA,1991,Male,35-44,7.0738263,13.663572,16.999609,21.722773,40.541851,28.798809,25.97979,16.243969,5.2232132,3.159559,0.98788935,0.17384975,0.32534459,,,108190.0,10.164138,0.68217063,-0.087179422,5.2772031
FRA,1992,Male,35-44,7.3049092,13.925389,17.275997,21.884775,39.612194,29.439116,25.140965,15.578156,4.8810277,2.9218822,0.88686401,0.18137155,0.31444743,,,110724.0,10.153092,0.66317952,-0.094241694,5.2564149
FRA,1993,Male,35-44,7.3322067,13.97863,17.44046,21.949291,39.30592,29.598698,24.914663,15.421669,4.8603396,2.9312963,0.90260208,0.17702143,0.31163499,,,113286.0,10.163806,0.66279399,-0.10759234,5.2494178
FRA,1994,Male,35-44,6.481966,13.985913,17.621504,22.187326,39.730988,28.831484,25.115009,15.478323,4.8533974,2.9487576,0.90379995,0.17856409,0.32277876,,,105604.0,10.120214,0.70984083,-0.21106148,5.4209638
FRA,1995,Male,35-44,7.1267047,13.830383,17.326868,21.933195,39.785973,29.175402,25.246525,15.610183,4.9097843,2.9559233,0.89258897,0.1436092,0.31790438,,,115609.0,10.155272,0.67073029,-0.11699943,5.1595831
FRA,1996,Male,35-44,7.2299933,13.896842,17.374662,22.037436,39.502918,29.361368,24.934233,15.351772,4.7576623,2.8592122,0.86198354,0.1413365,0.31432304,,,115828.0,10.13625,0.66086429,-0.10991522,5.1189852
FRA,1997,Male,35-44,7.1674786,13.75243,17.240646,21.974115,39.869114,29.084742,25.259617,15.63909,4.9519606,3.0189159,0.94374853,0.16922083,0.31870475,,,115974.0,10.15283,0.66599113,-0.10390221,5.0425243
FRA,1998,Male,35-44,7.2227316,13.771245,17.16457,21.873503,39.97607,29.124687,25.39006,15.780735,5.1305246,3.1959808,1.0894639,0.22442092,0.31888974,,,119954.0,10.144364,0.6608119,-0.096431263,5.1016073
FRA,1999,Male,35-44,7.1556325,13.601382,16.957211,21.660931,40.628216,28.790907,26.07324,16.397423,5.577445,3.5767264,1.3546999,0.3142198,0.3256464,,,120910.0,10.165714,0.66694969,-0.078160182,5.0697818
FRA,2000,Male,35-44,7.2289052,13.606255,16.831511,21.532379,40.814613,28.81451,26.258465,16.551188,5.6370139,3.5927358,1.3274027,0.33276007,0.32623783,,,125169.0,10.15834,0.66182053,-0.058644034,5.1245146
FRA,2001,Male,35-44,7.2496595,13.431262,16.633383,21.318232,41.377628,28.559809,26.86647,17.097683,6.0036006,3.8677051,1.4727728,0.34998736,0.33149305,,,125159.0,10.18443,0.66467196,-0.036195323,5.1011639
FRA,2002,Male,35-44,7.2128201,13.4565,16.620907,21.327686,41.392609,28.543936,26.838713,17.076643,6.0671449,3.9733968,1.6099961,0.48249975,0.33176631,,,245430.0,10.182424,0.66441715,-0.0395221,5.1116524
